Hotel_Address,Hotel_Name,lat,lng
4 rue Salomon de Caus 3rd arr 75003 Paris France,Little Palace Hotel,48.8675674,2.3539896
40 avenue de Friedland 8th arr 75008 Paris France,Napoleon Paris,48.8743885,2.2980915
40 Liverpool Street City of London London EC2M 7QN United Kingdom,Andaz London Liverpool Street,51.5172825,-0.0812451
40 Marsh Wall Tower Hamlets London E14 9TP United Kingdom,Novotel London Canary Wharf,51.5011704,-0.0232607
40 rue de Lille 7th arr 75007 Paris France,H tel de Lille,48.8585626,2.3299138
40 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,H tel Concorde Montparnasse,48.8381079,2.318669
40 rue Liancourt 14th arr 75014 Paris France,Suites H tel Helzear Montparnasse,48.8346811,2.3255098
40 Rue Rene Boulanger 10th arr 75010 Paris France,Renaissance Paris Republique Hotel Spa,48.8687804,2.3610196
40 trinity square City of London London EC3N 4DJ United Kingdom,citizenM Tower of London,51.510237,-0.0764428
407 Goldhawk Rd Chiswick London W6 0SA United Kingdom,Chiswick Rooms,51.4937409,-0.244896
41 43 Brook Street Westminster Borough London W1K 4HJ United Kingdom,Claridge s,51.5125035,-0.14774379999999998
41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,La Suite West Hyde Park,51.5126758,-0.1867828
41 54 Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,St James Court A Taj Hotel London,51.4986732,-0.13768670000000002
41 Avenue Marceau 16th arr 75016 Paris France,Elys es R gencia,48.8686434,2.2984054
41 Avenue Pierre 1er de Serbie 8th arr 75008 Paris France,H tel De Sers Champs Elys es Paris,48.8683593,2.3002117
41 boulevard Saint Michel 5th arr 75005 Paris France,Hotel le Lapin Blanc,48.84918010000001,2.3423357000000005
41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,41,51.4981471,-0.14364920000000006
41 Great Cumberland Place Westminster Borough London W1H 7LG United Kingdom,Shaftesbury Suites London Marble Arch,51.515755,-0.1603335
41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,Grange Strathmore Hotel,51.4958184,-0.1813958
41 rue de Clichy 9th arr 75009 Paris France,H tel R de Paris Boutique Hotel,48.8799239,2.3288332
41 Rue Des Ecoles 5th arr 75005 Paris France,Villa Panth on,48.8488044,2.3469889
41 rue Jean Baptiste Pigalle 9th arr 75009 Paris France,Trinit Haussmann,48.8800565,2.3342353
419 437 Hackney Road London E2 8PP United Kingdom,The RE London Shoreditch,51.531979,-0.061598
42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,London City Suites,51.5206309,-0.0915341
42 rue Croix des Petits Champs 1st arr 75001 Paris France,H tel Crayon Rouge by Elegancia,48.8644967,2.3405415
42 Rue Des Petites Ecuries 10th arr 75010 Paris France,Mercure Paris Opera Grands Boulevards,48.8740668,2.3502172000000003
43 51 Wembley Hill Road Brent London HA9 8AU United Kingdom,St George s Hotel Wembley,51.5553678,-0.28649450000000004
43 Rue De l Abb Gr goire 6th arr 75006 Paris France,Hotel Le Saint Gregoire,48.8471891,2.3260138
43 Rue des Mathurins 8th arr 75008 Paris France,Le Mathurin Hotel Spa,48.8732068,2.3239015
43 rue Monsieur le Prince 6th arr 75006 Paris France,H tel Saint Paul Rive Gauche,48.84968189999999,2.3402806000000003
43 Worple Road Wimbledon London SW19 4JZ United Kingdom,The Justin James Hotel,51.4202661,-0.211268
44 Grosvenor Square Westminster Borough London W1K 2HP United Kingdom,Millennium Hotel London Mayfair,51.510574,-0.1509951
44 rue de Bourgogne 7th arr 75007 Paris France,H tel de Varenne,48.8570275,2.3170282
44 Rue Madame 6th arr 75006 Paris France,A La Villa Madame,48.8488608,2.3315257000000003
45 Curtain Road Hackney London EC2A 4PJ United Kingdom,The Curtain,51.5237209,-0.0806178
45 Park Lane Westminster Borough London W1K 1PN United Kingdom,45 Park Lane Dorchester Collection,51.5063709,-0.1515359
45 Prescot Street City of London London E1 8GP United Kingdom,Grange Tower Bridge Hotel,51.5115509,-0.0714919
45 Rue des Acacias 17th arr 75017 Paris France,Le Tsuba Hotel,48.87776210000001,2.293177
45 St Martin s Lane Westminster Borough London WC2N 4HX United Kingdom,St Martins Lane A Morgans Original,51.5104696,-0.12658239999999998
46 Avenue George V 8th arr 75008 Paris France,H tel Barri re Le Fouquet s,48.8710709,2.3013119
46 Blackfriars Road Southwark London SE1 8NZ United Kingdom,Novotel London Blackfriars,51.5050165,-0.1049831
46 Rue De Tr vise 9th arr 75009 Paris France,Hotel Villa Lafayette Paris IX,48.87608839999999,2.3456465
46 Westferry Circus Tower Hamlets London E14 8RS United Kingdom,Canary Riverside Plaza Hotel,51.50669910000001,-0.0280208
47 Welbeck Street Westminster Borough London W1G 8DN United Kingdom,The Marylebone Hotel,51.51802070000001,-0.1500567
48 Rue De L arbre Sec 1st arr 75001 Paris France,L Empire Paris,48.8607764,2.3427564
49 50 St John s Square Islington London EC1V 4JJ United Kingdom,The Zetter Townhouse Clerkenwell,51.52315640000001,-0.1035134
49 53 New Road Tower Hamlets London E1 1HH United Kingdom,The Whitechapel,51.5161286,-0.06244580000000001
49 Avenue Marceau 16th arr 75116 Paris France,Suites H tel Helzear Champs Elys es,48.8691399,2.2981024
49 Gloucester Place Marble Arch Westminster Borough London W1U 8JE United Kingdom,St George Hotel,51.5182768,-0.1583511
49 Rue La Fayette 9th arr 75009 Paris France,Best Western Premier Op ra Faubourg Ex Hotel Jules ,48.8753359,2.3414617
49 rue Pierre Charron 8th arr 75008 Paris France,Pershing Hall,48.8691325,2.3021659
5 7 Princes Square Kensington and Chelsea London W2 4NP United Kingdom,The Premier Notting Hill,51.5127453,-0.1926437
5 7 Rue De Montalembert 7th arr 75007 Paris France,H tel Pont Royal,48.85656289999999,2.3273623
5 7 rue Rampon 11th arr 75011 Paris France,Le G n ral H tel,48.8662695,2.3668616
5 7 Rue Th r se 1st arr 75001 Paris France,H tel Th r se,48.8816306,2.2992146
5 bis rue Massenet 16th arr 75016 Paris France,Best Western Premier Trocadero La Tour,48.858312700000006,2.2795075
5 Cavell Street Tower Hamlets London E1 2BP United Kingdom,Holiday Inn London Whitechapel,51.5154006,-0.057236400000000014
5 Curzon St Westminster Borough London W1J 5HL United Kingdom,Washington Mayfair Hotel,51.5060237,-0.151078
5 Fairmont Avenue Canary Wharf Tower Hamlets London E14 9JB United Kingdom,Radisson Blu Edwardian New Providence Wharf,51.5065578,-0.004514
5 More London Place Tooley Street Southwark London SE1 2BY United Kingdom,Hilton London Tower Bridge,51.504575,-0.082675
5 Olympic Way Wembley Brent London HA9 0NP United Kingdom,Novotel London Wembley,51.5611271,-0.2787261
5 place de l Od on 6th arr 75006 Paris France,Le Relais M dicis,48.8497618,2.3392336
5 Rue Belidor 17th arr 75017 Paris France,Les Jardins De La Villa Spa,48.8801757,2.2859534
5 rue de Berri 8th arr 75008 Paris France,Warwick Paris Former Warwick Champs Elysees ,48.8722019,2.3030866000000003
5 rue de la Paix 2nd arr 75002 Paris France,Park Hyatt Paris Vendome,48.8688155,2.3305236000000003
5 Rue De Malte 11th arr 75011 Paris France,My Home In Paris,48.8636049,2.3688352000000004
5 Rue de Montyon 9th arr 75009 Paris France,Mercure Paris Op ra Faubourg Montmartre,48.8729639,2.3444899
5 rue de Ponthieu 8th arr 75008 Paris France,Best Western Plus Elys e Secret,48.87012470000001,2.311141
5 rue des Arquebusiers 3rd arr 75003 Paris France,Villa Beaumarchais,48.8589516,2.3670407000000004
5 rue des Capucines 1st arr 75001 Paris France,H tel Mansart Esprit de France,48.8684776,2.3298238
5 rue du 8 Mai 1945 10th arr 75010 Paris France,Holiday Inn Paris Gare de l Est,48.8758981,2.3590504
5 rue Louis Codet 7th arr 75007 Paris France,Le Cinq Codet,48.8547869,2.3084819
5 Rue Marivaux 2nd arr 75002 Paris France,La Maison Favart,48.870808,2.3372737
5 Rue Saint Roch 1st arr 75001 Paris France,Le Pradey,48.8645309,2.3315532
5 Threadneedle Street City of London London EC2R 8AY United Kingdom,Threadneedles Autograph Collection,51.5140208,-0.0854919
50 Berners Street Westminster Borough London W1T 3NG United Kingdom,Sanderson A Morgans Hotel,51.5174853,-0.1372109
50 Great Cumberland Place Westminster Borough London W1H 7FD United Kingdom,The Arch London,51.5159214,-0.15987939999999998
50 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,Commodore Hotel,51.5124496,-0.1795215
50 rue de Richelieu 1st arr 75001 Paris France,Golden Tulip Washington Opera,48.866242,2.3373169
50 rue des Bernardins 5th arr 75005 Paris France,Residence Henri IV,48.8481917,2.3490316000000004
51 57 rue de Courcelles 8th arr 75008 Paris France,Hotel du Collectionneur Arc de Triomphe,48.8769204,2.3069132000000003
51 Gloucester Terrace Westminster Borough London W2 3DQ United Kingdom,The Westbourne Hyde Park,51.5131074,-0.17787070000000002
51 Rue de Malte 11th arr 75011 Paris France,Hotel Le Mareuil,48.8659899,2.3674148999999995
51 Rue Lauriston 16th arr 75016 Paris France,Mercure Paris Champs Elys es,48.8699731,2.2909401000000003
51 rue Letort 18th arr 75018 Paris France,Best Western Le 18 Paris,48.8966167,2.3434843
52 54 Upper Richmond Road Wandsworth London SW15 2RN United Kingdom,The Lodge Hotel Putney,51.45729910000001,-0.2055425
52 56 Inverness Terrace Westminster Borough London W2 3LB United Kingdom,Shaftesbury Hyde Park International,51.5123968,-0.186124
52 Chiswell Street City of London London EC1Y 4SD United Kingdom,The Montcalm At Brewery London City,51.52081550000001,-0.0915319
52 rue Francois 1er 8th arr 75008 Paris France,H tel Powers,48.8691409,2.3031502999999995
52 rue Jenner 13th arr 75013 Paris France,Villa Lut ce Port Royal,48.8364204,2.3603332000000004
52 Rue Oradour sur Glane 15th arr 75015 Paris France,Oceania Paris Porte De Versailles,48.8303023,2.2842872000000005
53 59 Kilburn High Road Maida Vale London Camden London NW6 5SB United Kingdom,BEST WESTERN Maitrise Hotel Maida Vale,51.5366053,-0.1919832
53 61 Southwark Bridge Road Southwark London SE1 9HH United Kingdom,Novotel London City South,51.50548320000001,-0.0951196
53 Park Lane Westminster Borough London W1K 1QA United Kingdom,The Dorchester Dorchester Collection,51.50740070000001,-0.1524593
53 Rue Richard Lenoir 11th arr 75011 Paris France,Mercure Paris Bastille Marais,48.8571207,2.3805581
53 Upper Street Islington London N1 0UY United Kingdom,Hilton London Angel Islington,51.5360906,-0.1048176
54 Queens Gate Kensington and Chelsea London SW7 5JW United Kingdom,Fifty Four Boutique Hotel,51.4963008,-0.1796853
54 rue Pierre Charron 8th arr 75008 Paris France,Chateau Frontenac,48.8689468,2.3026558999999995
54 Rue Saint Louis En L Ile 4th arr 75004 Paris France,H tel Du Jeu De Paume,48.8520377,2.3557092
54 Upper Berkeley Street Westminster Borough London W1H 7QR United Kingdom,The Sumner Hotel,51.51528920000001,-0.160898
54 Uxbridge Road Shepherds Bush Hammersmith and Fulham London W12 8LP United Kingdom,W12 Rooms,51.5045326,-0.2191174
55 57 Avenue Raymond Poincare 16th arr 75016 Paris France,Renaissance Paris Le Parc Trocadero Hotel,48.8673099,2.2856528
55 61 Westbourne Terrace Westminster Borough London W2 3UY United Kingdom,Shaftesbury Premier London Paddington,51.5153672,-0.1783271
55 Bld Rochechouart 9th arr 75009 Paris France,Hotel Carlton s Montmartre,48.8819068,2.3410005000000003
55 rue Monge 5th arr 75005 Paris France,Hotel Monge,48.8447938,2.3524462
56 57 Frith Street Westminster Borough London W1D 3JG United Kingdom,Mimi s Hotel Soho,51.5140329,-0.13206510000000002
56 rue de Montorgueil 2nd arr 75002 Paris France,Victoires Opera,48.8648997,2.3469432999999995
57 59 Welbeck Street Westminster Borough London W1G 9BL United Kingdom,Holiday Inn London Oxford Circus,51.516843,-0.14955739999999998
58 Shepherds Bush Green Hammersmith and Fulham London W12 8QE United Kingdom,Dorsett Shepherds Bush,51.5039399,-0.2244232
59 Leinster Square Kensington and Chelsea London W2 4PS United Kingdom,New Linden Hotel,51.51338320000001,-0.1926617
6 8 Rue Duphot 1st arr 75001 Paris France,Le Burgundy Paris,48.8680055,2.3260075
6 Avenue Fr miet 16th arr 75016 Paris France,Hotel Sezz Paris,48.8566336,2.2852607000000003
6 Avenue Montaigne 8th arr 75008 Paris France,Hotel Montaigne,48.865467,2.3038811000000003
6 Avenue Victor Hugo 16th arr 75116 Paris France,Hotel Royal Elys es,48.87296660000001,2.2926226
6 Boulevard Vincent Auriol 13th arr 75013 Paris France,Mercure Paris Bercy Biblioth que,48.8370334,2.372322
6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom,Hazlitt s,51.5143447,-0.1318157
6 Hercules Road Lambeth London SE1 7DP United Kingdom,Park Plaza London Waterloo,51.4982412,-0.1134715
6 Holywell Lane Hackney London EC2A 3ET United Kingdom,citizenM London Shoreditch,51.5241373,-0.07869830000000001
6 rue Balzac 8th arr 75008 Paris France,H tel Balzac,48.8732785,2.3004174
6 Rue Blaise Desgoffe 6th arr 75006 Paris France,Victoria Palace Hotel,48.84575870000001,2.3243071
6 rue Buffault 9th arr 75009 Paris France,Hotel Eug ne en Ville,48.8750119,2.3416769
6 rue Chauveau Lagarde 8th arr 75008 Paris France,Newhotel Roblin,48.8714152,2.3239679
6 Rue Constance 18th arr 75018 Paris France,Le Relais Montmartre,48.88545379999999,2.3335809
6 Rue de l Arcade 8th arr 75008 Paris France,Amarante Beau Manoir,48.870994,2.3235329
6 Rue De La Tour 16th arr 75016 Paris France,Hotel Maison FL,48.8396395,2.2663056
6 rue du General Lanrezac 17th arr 75017 Paris France,Balmoral Champs Elys es,48.8759855,2.2939380000000003
6 rue du Helder 9th arr 75009 Paris France,The Chess Hotel,48.87160170000001,2.3349768
6 rue Gustave Charpentier 17th arr 75017 Paris France,AC Hotel Paris Porte Maillot by Marriott,48.8820046,2.2818537999999995
6 Rue Lecluse 17th arr 75017 Paris France,B Montmartre,48.883631,2.3257642999999995
6 Rue Pierre Demours 17th arr 75017 Paris France,H tel Regent s Garden,48.8797513,2.2919634
6 Rue Saint Lambert 15th arr 75015 Paris France,Mercure Paris 15 Porte de Versailles,48.8382542,2.2903494
6 Rue Saint Placide 6th arr 75006 Paris France,Hotel Le Placide Saint Germain Des Pr s,48.8498439,2.3244253
6 Via Aristotile Fioravanti Garibaldi Station 20154 Milan Italy,Hotel VIU Milan,45.488764,9.183057000000002
6 Waterloo Place Westminster Borough London SW1Y 4AN United Kingdom,Sofitel London St James,51.5076044,-0.132266
60 Hyde Park gate Kensington and Chelsea London SW7 5BB United Kingdom,Baglioni Hotel London The Leading Hotels of the World,51.5017224,-0.1846243
60 Pentonville Road Islington London N1 9LA United Kingdom,DoubleTree by Hilton London Islington,51.5322508,-0.1095714
60 rue Richer 9th arr 75009 Paris France,Nell Hotel Suites,48.8741002,2.3426357
61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,Rydges Kensington Hotel,51.4956883,-0.1827878
61 Lincoln s Inn Fields Camden London WC2A 3JW United Kingdom,Club Quarters Hotel Lincoln s Inn Fields,51.5160988,-0.1181749
61 Quai De Grenelle 15th arr 75015 Paris France,Novotel Paris Centre Tour Eiffel,48.8500283,2.2834126
61 rue de la Voute 12th arr 75012 Paris France,Best Western Plus 61 Paris Nation Hotel,48.8465653,2.4102405
62 Rue Des Mathurins 8th arr 75008 Paris France,Hotel Monsieur,48.8735135,2.3217457
62 Rue Saint Dominique 7th arr 75007 Paris France,Hotel Saint Dominique,48.8599998,2.3087425
626 Chiswick High St Chiswick London W4 5RY United Kingdom,Clayton Hotel Chiswick,51.4924184,-0.27847009999999994
628 Western Avenue London W3 0TA United Kingdom,Park Plaza London Park Royal,51.527262,-0.282992
63 rue de Richelieu 2nd arr 75002 Paris France,Hotel Malte Astotel,48.8672474,2.33738
64 76 Hendon Way London NW2 2NL United Kingdom,Best Western Palm Hotel,51.5634756,-0.2042758
64 Avenue Marceau 8th arr 75008 Paris France,InterContinental Paris Avenue Marceau,48.8706373,2.2982095
64 Boulevard de Grenelle 15th arr 75015 Paris France,Mercure Tour Eiffel Grenelle,48.850448,2.2928845
64 Rue Crozatier 12th arr 75012 Paris France,Mercure Paris Bastille Saint Antoine,48.849574,2.3798517999999995
64 Rue de l Arbre Sec 1st arr 75001 Paris France,Boutique H tel Konfidentiel,48.8612535,2.3426256000000003
65 73 Shaftesbury Avenue Westminster Borough London W1D 6EX United Kingdom,The Piccadilly London West End,51.51219570000001,-0.1318384
65 rue Blanche 9th arr 75009 Paris France,R Kipling by Happyculture,48.8820838,2.3315849
65 rue des Saints P res 6th arr 75006 Paris France,Hotel Des Saints Peres Esprit de France,48.8534026,2.3299043
66 Boulevard Barb s 18th arr 75018 Paris France,Best Western Hotel Montmartre Sacr Coeur,48.888539,2.3498459
66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom,Kingsway Hall Hotel,51.5158643,-0.1200625
66 Knightsbridge Westminster Borough London SW1X 7LA United Kingdom,Mandarin Oriental Hyde Park London,51.5022081,-0.1599428
67 rue Blanche 9th arr 75009 Paris France,H tel Jos phine by Happyculture,48.8823141,2.3316688
68 86 Cromwell Road Kensington Kensington and Chelsea London SW7 5BT United Kingdom,Radisson Blu Edwardian Vanderbilt,51.4953691,-0.1818966
68 Boulevard De Clichy 18th arr 75018 Paris France,Hotel Le Chat Noir,48.8836255,2.3340537999999995
68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom,Hotel Cafe Royal,51.5100916,-0.1359431
69 Boulevard Victor 15th arr 75015 Paris France,Mercure Vaugirard Paris Porte De Versailles,48.8330649,2.2879617000000003
69 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,Grange Rochester Hotel,51.4942654,-0.13660260000000002
7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom,Gainsborough Hotel,51.4948416,-0.1772056
7 11 Rue Saint Benoit 6th arr 75006 Paris France,H tel Bel Ami,48.8550298,2.3332104
7 8 Park Place Westminster Borough London SW1A 1LP United Kingdom,St James Hotel Club Mayfair,51.50615870000001,-0.1402803
7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom,Apex London Wall Hotel,51.5160484,-0.0880181
7 9 High Street Kensington Kensington and Chelsea London W8 5NP United Kingdom,Seraphine Kensington Gardens Hotel,51.5021027,-0.187901
7 9 rue du Conservatoire 9th arr 75009 Paris France,Hotel de Nell,48.8732788,2.3466576
7 9 Rue Pierre Chausson 10th arr 75010 Paris France,9Hotel Republique,48.8708419,2.3605864
7 Boulevard Bourdon 4th arr 75004 Paris France,Goralska R sidences H tel Paris Bastille,48.8482842,2.3657251
7 Gracechurch Street City of London London EC3V 0DR United Kingdom,Club Quarters Hotel Gracechurch,51.5127964,-0.0847973
7 Montague Street Bloomsbury Camden London WC1B 5BP United Kingdom,Grange Blooms Hotel,51.51969129999999,-0.1254243
7 Pepys Street City of London London EC3N 4AF United Kingdom,DoubleTree by Hilton Hotel London Tower of London,51.5108412,-0.0780581
7 rue Casimir Delavigne 6th arr 75006 Paris France,H tel Baume,48.8501522,2.3392782000000003
7 rue Cl ment Marot 8th arr 75008 Paris France,Hotel West End,48.8671391,2.3038447
7 rue d Argenson 8th arr 75008 Paris France,Arioso,48.8746066,2.3167195
7 rue de Berri 8th arr 75008 Paris France,H tel Lancaster Paris Champs Elys es,48.8723438,2.3033377999999995
7 Rue De L h tel Colbert 5th arr 75005 Paris France,Melia Paris Notre Dame,48.8515198,2.3486511
7 Rue des Petits H tels 10th arr 75010 Paris France,Hotel Mademoiselle,48.8772493,2.3543043
7 Rue Du Bourg L abb 3rd arr 75003 Paris France,Hotel Les Bains Paris,48.86382800000001,2.3519345
7 rue du G n ral de Larminat 15th arr 75015 Paris France,Hotel Ares Eiffel,48.8503276,2.2982022
7 Rue Magellan 8th arr 75008 Paris France,Francois 1er,48.87018870000001,2.2997281000000003
7 Rue Paul Albert 18th arr 75018 Paris France,H tel Montmartre Mon Amour,48.886687,2.3449332000000003
7 Rue Rennequin 17th arr 75017 Paris France,Hotel Monceau Wagram,48.8808779,2.2989756000000003
7 Western Gateway Royal Victoria Dock Newham London E16 1AA United Kingdom,Novotel London Excel,51.5077198,0.0229805
70 avenue des Champs Elysees 8th arr 75008 Paris France,Paris Marriott Champs Elysees Hotel,48.8711365,2.3050482000000003
71 79 Southwark Street Southwark London SE1 0JA United Kingdom,Mercure London Bridge,51.50525870000001,-0.099176
71 Rue de Charonne 11th arr 75011 Paris France,H tel Exquis by Elegancia,48.8536854,2.3805796000000004
71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,Grange Wellington Hotel,51.4944319,-0.1363756
74 rue Amelot 11th arr 75011 Paris France,Les Jardins Du Marais,48.8605219,2.3680239
75 Gower Street Camden London WC1E 6HJ United Kingdom,Hotel Cavendish,51.52205220000001,-0.132414
78 82 Westbourne Terrace Westminster Borough London W2 6QA United Kingdom,Park Grand London Hyde Park,51.5157316,-0.1802179
78 84 Sussex Gardens Westminster Borough London W2 1UH United Kingdom,Shaftesbury Metropolis London Hyde Park,51.5166887,-0.1706147
78 Bis Avenue Marceau 8th arr 75008 Paris France,Radisson Blu Champs Elys es Paris,48.8719212,2.2971404
78 Rue Blomet 15th arr 75015 Paris France,Hotel Eiffel Blomet,48.8416787,2.3022862
79 81 avenue du Maine 14th arr 75014 Paris France,Holiday Inn Paris Gare Montparnasse,48.83829160000001,2.3230188
79 rue Saint Dominique 7th arr 75007 Paris France,H tel Thoumieux,48.8595985,2.3088076
8 10 Queensberry Place Kensington and Chelsea London SW7 2EA United Kingdom,The Exhibitionist Hotel,51.4947754,-0.177789
8 10 Rue F licien David 16th arr 75016 Paris France,Auteuil Tour Eiffel,48.8506499,2.2750873
8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom,Ten Manchester Street Hotel,51.5188,-0.153839
8 14 Talbot Sq Paddington Westminster Borough London W2 1TS United Kingdom,Mercure London Hyde Park,51.5151149,-0.17438570000000006
8 18 London Bridge St Southwark London SE1 9SG United Kingdom,London Bridge Hotel,51.5052188,-0.088166
8 Avenue Rapp 7th arr 75007 Paris France,Derby Alma,48.8605031,2.3006606
8 Balderton Street Brown Hart Gardens Westminster Borough London W1K 6TF United Kingdom,The Beaumont Hotel,51.513055,-0.152257
8 bis Avenue de la Soeur Rosalie 13th arr 75013 Paris France,Mercure Paris Gobelins Place d Italie,48.8321231,2.3536172000000004
8 Boulevard Beaumarchais 11th arr 75011 Paris France,H tel Original Paris,48.8546989,2.3691899
8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,The Grand at Trafalgar Square,51.506935,-0.126012
8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom,The Laslett,51.50952589999999,-0.1967234
8 Place Marguerite de Navarre 1st arr 75001 Paris France,Novotel Paris Les Halles,48.8607299,2.3465326
8 Rue Cambon 1st arr 75001 Paris France,Melia Paris Vendome,48.8668228,2.3257729
8 rue Chambiges 8th arr 75008 Paris France,Chambiges Elys es,48.8668048,2.3039465
8 rue d Anjou 8th arr 75008 Paris France,MARQUIS Faubourg St Honor Relais Ch teaux,48.8698184,2.3208729
8 Rue De Bellechasse 7th arr 75007 Paris France,H tel Le Bellechasse Saint Germain,48.8597024,2.3239701
8 rue de Verneuil 7th arr 75007 Paris France,Hotel Verneuil Saint Germain,48.8573706,2.3314669
8 rue Fr d ric Bastiat 8th arr 75008 Paris France,Hotel Daniel Paris,48.87284920000001,2.3073662999999995
8 Rue Francois 1Er 8th arr 75008 Paris France,Residence Du Roy,48.8657687,2.3090386
8 Rue Jean Goujon 8th arr 75008 Paris France,La Maison Champs Elys es,48.866676,2.3089908
8 rue Laferriere 9th arr 75009 Paris France,H tel Arvor Saint Georges,48.8785454,2.3384866
80 86 Belgrave Road Westminster Borough London SW1V 2BJ United Kingdom,The Belgrave Hotel,51.4901051,-0.1381355
81 103 Euston Street Camden London NW1 2EZ United Kingdom,TheWesley,51.52653529999999,-0.1361682
81 boulevard Gouvion Saint Cyr 17th arr 75017 Paris France,Le M ridien Etoile,48.8794646,2.2849548
81 Great Eastern Street Islington London EC2A 3HU United Kingdom,The Hoxton Shoreditch,51.5255136,-0.082927
81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom,The Cavendish London,51.5077459,-0.1378733
82 Dalston Lane Hackney London E8 3AH United Kingdom,Avo Hotel,51.5460628,-0.0700817
82 Gloucester Place Westminster Borough London W1U 6HN United Kingdom,Hotel 82 London,51.5195857,-0.1584803
83 avenue Kl ber 16th arr 75016 Paris France,La Clef Tour Eiffel,48.8647019,2.2886425
84 King Street Hammersmith and Fulham London W6 0QW United Kingdom,Best Western Plus Seraphine Hammersmith Hotel,51.4926269,-0.2288598
85 87 RUE DES ARCHIVES 3rd arr 75003 Paris France,La Chambre du Marais,48.8636168,2.3607998
85 Rue De Bercy 12th arr 75012 Paris France,Novotel Paris Centre Bercy,48.8384558,2.3805885
86 88 Clerkenwell Road Islington London EC1M 5RJ United Kingdom,The Zetter Hotel,51.522672,-0.10368410000000003
86 Park Lane Westminster Borough London W1K 7TN United Kingdom,Grosvenor House Suites by Jumeirah Living,51.509841,-0.1552193
86 Quai D Austerlitz 13th arr 75013 Paris France,Hotel OFF Paris Seine,48.8427364,2.3672171000000004
86 Rue Saint Denis 1st arr 75001 Paris France,Snob Hotel by Elegancia,48.8622723,2.3495707
88 Bis Avenue Kl ber 16th arr 75016 Paris France,Sofitel Paris Baltimore Tour Eiffel,48.8663089,2.289609
88 Holland Road Kensington and Chelsea London W14 8BN United Kingdom,88 Studios,51.4992789,-0.2090733
88 Queens Gate Kensington and Chelsea London SW7 5AB United Kingdom,Adria Boutique Hotel,51.493337200000006,-0.1788931
88 rue du Faubourg Poissoni re 10th arr 75010 Paris France,Best Western Premier Faubourg 88,48.8776756,2.3493159
9 11 rue Balzac 8th arr 75008 Paris France,Hotel De Vigny,48.8738672,2.3005894
9 11 Sydney Street Kensington and Chelsea London SW3 6PU United Kingdom,Sydney House Chelsea,51.4910062,-0.1717691
9 13 Bloomsbury Street Nr Covent Garden Camden London WC1B 3QD United Kingdom,Radisson Blu Edwardian Bloomsbury Street,51.517608,-0.1276253
9 Carrefour de l Od on 6th arr 75006 Paris France,H tel Le Relais Saint Germain,48.8519208,2.338878
9 Knaresborough Place Kensington and Chelsea London SW5 0TP United Kingdom,Hotel Moonlight,51.4940285,-0.1910497
9 Place Boulnois 17th arr 75017 Paris France,Villa Alessandra,48.8794223,2.2957628
9 Rue de Constantinople 8th arr 75008 Paris France,Ibis Styles Paris Gare Saint Lazare,48.8796596,2.3209155
9 rue de la Michodi re 2nd arr 75002 Paris France,Golden Tulip Opera de Noailles,48.8696173,2.3346428
9 Rue De Li ge 9th arr 75009 Paris France,Best Western Premier Op ra Li ge,48.87959470000001,2.3280695
9 Rue de Washington 8th arr 75008 Paris France,H tel Cristal Champs Elys es,48.87268140000001,2.3020866
9 Rue du Sommerard 5th arr 75005 Paris France,Best Western Le Jardin de Cluny,48.8497553,2.3467616
9 rue frochot 9th arr 75009 Paris France,Le Pigalle Hotel,48.8816073,2.3371648
9 rue Git le Coeur 6th arr 75006 Paris France,Relais H tel du Vieux Paris,48.85386079999999,2.3429487
9 rue Gr goire de Tours 6th arr 75006 Paris France,Victoire Germain,48.853299,2.337993
9 Rue Littr 6th arr 75006 Paris France,Le Littr ,48.8454447,2.3242814
9 Rue Sainte Beuve 6th arr 75006 Paris France,Hotel Le Sainte Beuve,48.8438998,2.3294858
9 Villa de Saxe 7th arr 75007 Paris France,Hotel Villa Saxe Eiffel,48.849758,2.3095213
90 92 Lancaster Gate Westminster Borough London W2 3NR United Kingdom,Thistle Hyde Park,51.5112451,-0.1808938
92 rue de Vaugirard 6th arr 75006 Paris France,Holiday Inn Paris Saint Germain des Pr s,48.846837,2.3258066000000004
